respondent_id;Sexo;idade;FaixaIdade;Escolaridade;EscolaridadeOutro;Renda familiar;RegionalMora;BairroUMora;RegionalTouE;BairroUtrabalha;visitouComplexoCMP;freqAtrativosLagoaAtvlazer;NOfrequente;Nofrequenteoutro;MeioTransPamp1;MeioTransPamp2;MeioTransPamp3;MeioTransPamp4;MeioTransPamp5;MeioTransPamp6;MeioTransPamp7;MeioTransPamp8;MeioTransPamp9;aluguel_equipamentos;utiliza_fonte_info_pamp;FonteInfPamp1;FonteInfPamp2;FonteInfPamp3;FonteInfPamp4;FonteInfPamp5;FonteInfPamp6;FonteInfPamp7;FonteInfPamp8;FonteInfPamp9;FonteInfPamp10;FonteInfPamp11;FonteInfPamp12;Motivo_Pampulha;Motivo_PampulhaOutro;tipo_evento;QuantEVPampulha;AtrativosVisitadosPamp1;AtrativosVisitadosPamp2;AtrativosVisitadosPamp3;AtrativosVisitadosPamp4;AtrativosVisitadosPamp5;AtrativosVisitadosPamp6;AtrativosVisitadosPamp7;AtrativosVisitadosPamp8;AtrativosVisitadosPamp9;AtrativosVisitadosPamp10;AtrativosVisitadosPamp11;AtrativosVisitadosPamp12;AtrativosVisitadosPamp13;AtrativosVisitadosPamp_outro;AtrativosRecomendaria1;AtrativosRecomendaria2;AtrativosRecomendaria3;AtrativosRecomendaria4;AtrativosRecomendaria5;AtrativosRecomendaria6;AtrativosRecomendaria7;AtrativosRecomendaria8;AtrativosRecomendaria9;AtrativosRecomendaria10;AtrativosRecomendaria11;AtrativosRecomendaria12;AtrativosRecomendaria13;AtrativosRecomendaria14;AtrativosRecomendaria15;Seguranca;Limpeza da Lagoa;Limpeza dos atrativos;Limpeza da rua e orla;Informacao dos atrativos;Programacao_ opcoes de lazer e entretenimento_;Oferta de estabelecimentos de alimentacao;Mobilidade_atrativos;Mobilidade_Lagoa;Regional_ lazer;PrincipaisPreferenciasLazer_1;PrincipaisPreferenciasLazer_2;PrincipaisPreferenciasLazer_3;PrincipaisPreferenciasLazer_4;PrincipaisPreferenciasLazer_5;PrincipaisPreferenciasLazer_6;PrincipaisPreferenciasLazer_7;PrincipaisPreferenciasLazer_8;PrincipaisPreferenciasLazer_9;Indicaria_Pampulha_lazer;Precisa_melhorias;Quais_melhorias;Sabe_Patrimonio;Sabe_quais_espacos;QuaisParte_Conjunto1;QuaisParte_Conjunto2;QuaisParte_Conjunto3;QuaisParte_Conjunto4;QuaisParte_Conjunto5;QuaisParte_Conjunto6;QuaisParte_Conjunto7;QuaisParte_Conjunto8;QuaisParte_Conjunto9;QuaisParte_Conjunto10;QuaisParte_Conjunto11;QuaisParte_Conjunto12;QuaisParte_Conjunto13;QuaisParte_Conjunto14;QuaisParte_Conjunto15
11183753130;Masculino;51;De 45 a 59 anos;Ensino Medio completo_tecnico;;Acima de 10 SM _ RS 9980,00;Oeste;Betania;Oeste;Gameleira;Sim;Uma vez por trimestre;;;;Carro;;;;;;;;Nao;Sim;;;;Outros sites;;;;;;;outro;Secretaria de lazer ao turismo;Lazer_passeio;;;2;;Igreja Sao Francisco;Museu de arte da Pampulha;;;;Zoologico e Jardim Botanico;;;;;;;;;Igreja Sao Francisco;;;;;Zoologico e Jardim Botanico;;;;;;;;;10;5;10;10;5;10;2;2;10;Oeste;;;;Atividades vinculadas a Esportes;;;;;Clube;Sim;Sim;Tratamento da agua_ acesso de um ponto ao outro_ falta de transporte publico_;Sim;Sim;;Igreja Sao Francisco;Museu de arte da Pampulha;;;;;;;;;;;;
11183752237;Masculino;46;De 45 a 59 anos;Ensino Fundamental completo;;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Centro Sul;Anchieta;Centro-Sul;Anchieta;Sim;Nao frequento;Baixa atratividade no complexo_conjunto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Centro-Sul;Bares Botecos e Restaurantes;Cultura e arte _cinema teatro shows;;;;;;;;Sim;Sim;Limpar a lagoa e seguranca;Sim;Sim;;Igreja Sao Francisco;;;;;;;Mineirao;;;;;;
11183750908;Feminino;78;Com 60 anos ou mais;Ensino Medio completo_tecnico;;Entre 3 SM e 5 SM _ RS 2994,01 a RS 4990,00;Oeste;Betania;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Uma vez por trimestre;;;;Carro;;;;;;;;Sim_ em algumas vezes;Nao;;;;;;;;;;;;;Lazer_passeio;;;4;Aquario da Bacia do Rio Sao Francisco;Igreja Sao Francisco;;;Casa Kubitschek;;Zoologico e Jardim Botanico;Parque Ecologico da Pampulha;;Mineirinho;Parque Guanabara;Orla da lagoa;;;Aquario da Bacia do Rio Sao Francisco;Igreja Sao Francisco;;;;;Zoologico e Jardim Botanico;Parque Ecologico da Pampulha;;;;Orla da lagoa;;;;10;5;9;9;10;10;8;7;9;Oeste;;Cultura e arte _cinema teatro shows;;Atividades vinculadas a Esportes;Atividades ao ar livre _parques praças bosques;Shoppings centers;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;Sim;Limpeza e mais eventos;Sim;Sim;;Igreja Sao Francisco;;;;Iate Clube;Zoologico e Jardim Botanico;;Mineirao;;Parque Guanabara;;;;
11183738891;Feminino;55;De 45 a 59 anos;Ensino Fundamental completo;;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Pampulha;Ouro Preto;Pampulha;Ouro Preto;Sim;Uma vez por mes;;;onibus;;;;;;;;;Nao;Nao;;;;;;;;;;;;;Lazer_passeio;;;0;;Igreja Sao Francisco;;;;;;Parque Ecologico da Pampulha;Mineirao;Mineirinho;;;;;;Igreja Sao Francisco;;;;;;;;;;;;;;8;7;8;5;9;9;7;5;6;Pampulha;Bares Botecos e Restaurantes;Cultura e arte _cinema teatro shows;;;Atividades ao ar livre _parques praças bosques;;;;;Sim;Sim;"Limpeza da lagoa; precos das alimentacao";Sim;Sim;;Igreja Sao Francisco;Museu de arte da Pampulha;;;;;Parque Ecologico da Pampulha;Mineirao;Mineirinho;;Orla da lagoa;;;
11183738177;Feminino;75;Com 60 anos ou mais;Sem instrucao formal;;Entre 3 SM e 5 SM _ RS 2994,01 a RS 4990,00;Oeste;Betania;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Uma vez por ano;;;;Carro;;;;;;;;Nao;Nao;;;;;;;;;;;;;Lazer_passeio;;;0;;Igreja Sao Francisco;;;;;Zoologico e Jardim Botanico;Parque Ecologico da Pampulha;Mineirao;Mineirinho;;Orla da lagoa;;;;Igreja Sao Francisco;;;;;Zoologico e Jardim Botanico;;;;;;;;;6;3;6;8;4;5;8;2;1;Oeste;;Cultura e arte _cinema teatro shows;;;Atividades ao ar livre _parques praças bosques;;;;;Sim;Sim;Limpeza;Sim;Nao;;;;;;;;;;;;;;;
11183718490;Feminino;24;De 16 a 24 anos;Ensino Medio completo_tecnico;;Entre 3 SM e 5 SM _ RS 2994,01 a RS 4990,00;Barreiro;Milionarios;Barreiro;Milionarios;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Barreiro;Bares Botecos e Restaurantes;;;;;;;;;Sim;Sim;Infraestrutura precaria;Sim;Sim;;Igreja Sao Francisco;Museu de arte da Pampulha;;;;;;;;;;;;
11183718384;Masculino;55;De 45 a 59 anos;Ensino Fundamental completo;;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Nordeste;Sao Gabriel;Nordeste;Sao Gabriel;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nordeste;Bares Botecos e Restaurantes;Cultura e arte _cinema teatro shows;;;;;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;Sim;Mais lazer_ tratar a lagoa_ acesso p ir;Sim;Nao;;;;;;;;;;;;;;;
11183710420;Feminino;31;De 25 a 34 anos;Ensino Superior completo;;Entre 7 SM e 10 SM _ RS 6986,01 a RS 9980,00;Nordeste;Sao Gabriel;Nordeste;Sao Gabriel;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nordeste;Bares Botecos e Restaurantes;;;;;Shoppings centers;;;;Sim;Sim;Odor da lagoa;NR;Nao;;;;;;;;;;;;;;;
11183707552;Feminino;72;Com 60 anos ou mais;Ensino Medio completo_tecnico;;Entre 3 SM e 5 SM _ RS 2994,01 a RS 4990,00;Oeste;Betania;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Uma vez por ano;;;;Carro;;;;;;;;Nao;Nao;;;;;;;;;;;;;Lazer_passeio;;;0;;Igreja Sao Francisco;;;;;Zoologico e Jardim Botanico;Parque Ecologico da Pampulha;;;Parque Guanabara;Orla da lagoa;;;;;;;;;Zoologico e Jardim Botanico;;;;Parque Guanabara;;;;;9;9;6;10;3;10;10;7;8;Oeste;;;;;Atividades ao ar livre _parques praças bosques;;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;Sim;Zelo e mobilidade;Sim;Sim;;Igreja Sao Francisco;Museu de arte da Pampulha;;;;;;;;;;;;
11183701801;Feminino;17;De 16 a 24 anos;Ensino Medio completo_tecnico;;Entre 5 SM e 7 SM _ RS 4990,01 a RS 6986,00;Oeste;Betania;Oeste;Gameleira;Sim;Uma vez por trimestre;;;;Carro;;;;;;;;Sim_ em algumas vezes;Nao;;;;;;;;;;;;;Lazer_passeio;;;20;;;;;;;;;Mineirao;Mineirinho;Parque Guanabara;Orla da lagoa;;;;;;;;;;;Mineirao;Mineirinho;Parque Guanabara;Orla da lagoa;;;;6;3;8;8;10;8;6;6;8;Oeste;;;Festas em locais privados_baladas eventos;;;;;;;Sim;Sim;Mais bares_seguranca _limpeza da lagoa;Nao;Nao;;;;;;;;;;;;;;;
11183700668;Feminino;57;De 45 a 59 anos;Ensino Superior completo;;Entre 7 SM e 10 SM _ RS 6986,01 a RS 9980,00;Centro Sul;Serra;Centro-Sul;Cidade Jardim;Sim;Uma vez por semestre;;;;Carro;;;;;;;;Nao;Sim;;;;;;;Aplicativos;;;;;;Lazer_passeio;;;1;;Igreja Sao Francisco;Museu de arte da Pampulha;;;;;;;;Parque Guanabara;;;;;Igreja Sao Francisco;Museu de arte da Pampulha;;;;;Parque Ecologico da Pampulha;;;Parque Guanabara;Orla da lagoa;;;;5;4;5;6;6;6;4;4;4;Centro-Sul;;;;;Atividades ao ar livre _parques praças bosques;;;;;Sim;Sim;Limpezaea lagoa;Sim;Sim;;Igreja Sao Francisco;;Casa do Baile;;;;;Mineirao;Mineirinho;;;Espelho Dagua;;
11183700351;Feminino;28;De 25 a 34 anos;Ensino Superior completo;;Entre 3 SM e 5 SM _ RS 2994,01 a RS 4990,00;Barreiro;Santa Helena;Barreiro;Milionarios;Sim;Uma vez por mes;;;;Carro;;;;;;;;Sim_ em algumas vezes;Nao;;;;;;;;;;;;;Lazer_passeio;;;0;;;;;;;;;;;;Orla da lagoa;;;Aquario da Bacia do Rio Sao Francisco;Igreja Sao Francisco;Museu de arte da Pampulha;Casa do Baile;Casa Kubitschek;Iate Clube;Zoologico e Jardim Botanico;Parque Ecologico da Pampulha;Mineirao;Mineirinho;;Orla da lagoa;;;;7;1;1;7;7;7;5;5;9;Barreiro;;;;;;;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;Sim;Limpeza da lagoa_ desassoreamento;Sim;Sim;Aquario da Bacia do Rio Sao Francisco;Igreja Sao Francisco;Museu de arte da Pampulha;Casa do Baile;Casa Kubitschek;;;Parque Ecologico da Pampulha;;;;;Espelho Dagua;;
11183693690;Feminino;21;De 16 a 24 anos;Ensino Superior completo;;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Nordeste;Sao Gabriel;Centro-Sul;Centro;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Centro-Sul;;Cultura e arte _cinema teatro shows;;Atividades vinculadas a Esportes;;;;;;Sim;Sim;Saniamentl basico da lagoa;Nao;Nao;;;;;;;;;;;;;;;
11183685282;Feminino;42;De 35 a 44 anos;Pos-graduacao_ Mestrado_ Doutorado completo;;Acima de 10 SM _ RS 9980,00;Centro Sul;Serra;Centro-Sul;Serra;Sim;Nao frequento;Distancia do meu local de residencia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Centro-Sul;;;;Atividades vinculadas a Esportes;Atividades ao ar livre _parques praças bosques;;;;;Sim;Sim;Lagoa suja;Sim;Sim;;Igreja Sao Francisco;;;;;;;;;;;;;
11183683708;Feminino;66;Com 60 anos ou mais;Sem instrucao formal;;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Oeste;Betania;Nao estuda_Nao trabalho_Trabalho itinerante;;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Oeste;;;;;;;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;Sim;Limpeza;Sim;Nao;;;;;;;;;;;;;;;
11183678264;Feminino;42;De 35 a 44 anos;Ensino Superior completo;;Acima de 10 SM _ RS 9980,00;Centro Sul;Serra;Centro-Sul;Serra;Sim;Nao frequento;Falta de tempo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Centro-Sul;Bares Botecos e Restaurantes;Cultura e arte _cinema teatro shows;;;;;;;;Nao;Sim;Seguranca_ limpeza da lagoa;Sim;Sim;;Igreja Sao Francisco;Museu de arte da Pampulha;Casa do Baile;;;;;;;;;;;
11183671207;Feminino;27;De 25 a 34 anos;Ensino Superior completo;;Entre 3 SM e 5 SM _ RS 2994,01 a RS 4990,00;Centro Sul;Serra;Centro-Sul;Serra;Sim;Nao frequento;Falta de tempo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Centro-Sul;;Cultura e arte _cinema teatro shows;;;Atividades ao ar livre _parques praças bosques;Shoppings centers;;;;Nao;Sim;Mal cheio;Nao;Nao;;;;;;;;;;;;;;;
11183663274;Masculino;54;De 45 a 59 anos;Ensino Fundamental completo;;Entre 3 SM e 5 SM _ RS 2994,01 a RS 4990,00;Centro Sul;Serra;Centro-Sul;Serra;Sim;Nao frequento;Mobilidade _transporte publico ou privado_;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Centro-Sul;Bares Botecos e Restaurantes;;Festas em locais privados_baladas eventos;;;;;;;Nao;Sim;Transporte mais acessivel;Sim;Sim;;Igreja Sao Francisco;Museu de arte da Pampulha;Casa do Baile;;;;;;;;;;;
11183658236;Feminino;34;De 25 a 34 anos;Ensino Superior completo;;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Noroeste;Gloria;Centro-Sul;Centro;Sim;Uma vez por semana;;;;Carro;;;;;;;;Sim_ em algumas vezes;Sim;;;portalbelohorizontecombr;;;;;;;;;;Lazer_passeio;;;12;;;;;;;Zoologico e Jardim Botanico;;;;Parque Guanabara;;;;;;;;;;Zoologico e Jardim Botanico;;;;Parque Guanabara;;;;;6;3;5;5;8;7;4;5;4;Pampulha;;Cultura e arte _cinema teatro shows;;;Atividades ao ar livre _parques praças bosques;Shoppings centers;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;Sim;Limpeza_ mobilidade_;Sim;Sim;;Igreja Sao Francisco;Museu de arte da Pampulha;Casa do Baile;;Iate Clube;;Parque Ecologico da Pampulha;;;Parque Guanabara;;;;
11183652547;Feminino;33;De 25 a 34 anos;Ensino Medio completo_tecnico;;Ate 1 SM _ RS 998,00;Barreiro;Milionarios;Nao estuda_Nao trabalho_Trabalho itinerante;;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NR;;;;;Atividades ao ar livre _parques praças bosques;Shoppings centers;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;Sim;Limpeza da lagoa para prevencao de doecas;Sim;Nao;;;;;;;;;;;;;;;
11183651749;Feminino;35;De 35 a 44 anos;Ensino Medio completo_tecnico;;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Pampulha;Ouro Preto;Pampulha;Ouro Preto;Sim;Uma vez por ano;;;onibus;;;;;;;;;Nao;Nao;;;;;;;;;;;;;Mineirao_Jogo;;;0;;;;;;;;Parque Ecologico da Pampulha;Mineirao;;;Orla da lagoa;;;;;;;;;Zoologico e Jardim Botanico;Parque Ecologico da Pampulha;Mineirao;;;Orla da lagoa;;;;7;6;5;7;9;8;5;5;6;Centro-Sul;Bares Botecos e Restaurantes;Cultura e arte _cinema teatro shows;;;;Shoppings centers;;;;Sim;Sim;"Limpeza da lagoa; seguranca";Sim;Sim;;Igreja Sao Francisco;;;;Iate Clube;Zoologico e Jardim Botanico;Parque Ecologico da Pampulha;Mineirao;Mineirinho;;;;;
11183630259;Masculino;70;Com 60 anos ou mais;Ensino Medio completo_tecnico;;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Barreiro;Milionarios;Nao estuda_Nao trabalho_Trabalho itinerante;;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Centro-Sul;Bares Botecos e Restaurantes;;;;;;;;;Sim;Sim;Limpeza da lagone comercio mais acessivel aos moradores de baixa renda;Sim;Nao;;;;;;;;;;;;;;;
11183574217;Masculino;47;De 45 a 59 anos;Ensino Fundamental completo;;Ate 1 SM _ RS 998,00;Barreiro;Milionarios;Nao estuda_Nao trabalho_Trabalho itinerante;;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Centro-Sul;;;Festas em locais privados_baladas eventos;;;;;;;Nao;Sim;Hospitais;Sim;Nao;;;;;;;;;;;;;;;
11183573283;Feminino;24;De 16 a 24 anos;Ensino Medio completo_tecnico;;Entre 7 SM e 10 SM _ RS 6986,01 a RS 9980,00;Centro Sul;Serra;Centro-Sul;Centro;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Centro-Sul;Bares Botecos e Restaurantes;Cultura e arte _cinema teatro shows;Festas em locais privados_baladas eventos;;;;;;;Nao Visitou a Pampulha;;;Nao;Nao;;;;;;;;;;;;;;;
11183552140;Feminino;19;De 16 a 24 anos;Outro _especifique_;Ensino medio incompleto;Ate 1 SM _ RS 998,00;Leste;Floresta;Leste;Floresta;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NR;Bares Botecos e Restaurantes;;;;;;;;;Nao Visitou a Pampulha;;;Nao;Nao;;;;;;;;;;;;;;;
11183541957;Masculino;29;De 25 a 34 anos;Ensino Medio completo_tecnico;;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Barreiro;Milionarios;Barreiro;Milionarios;Sim;Uma vez por mes;;;onibus;;;;;;;;;Sim_ em algumas vezes;Nao;;;;;;;;;;;;;Mineirao_Jogo;;;10;;Igreja Sao Francisco;;;;;;;Mineirao;Mineirinho;Parque Guanabara;Orla da lagoa;;;;Igreja Sao Francisco;;;;;;;Mineirao;Mineirinho;Parque Guanabara;;;;;9;6;8;8;9;7;7;7;6;Centro-Sul;Bares Botecos e Restaurantes;;Festas em locais privados_baladas eventos;;;Shoppings centers;;;;Sim;Sim;Limpeza da lagoa;Sim;Sim;;Igreja Sao Francisco;Museu de arte da Pampulha;;;;;;;;;;;;
11183531816;Masculino;41;De 35 a 44 anos;Ensino Fundamental completo;;Ate 1 SM _ RS 998,00;Centro Sul;Serra;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Nao frequento;Desconhecimento ou falta de informacao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Centro-Sul;;;;;;;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;Sim;Limpeza da lagoa para ser nada;Nao;Nao;;;;;;;;;;;;;;;
11183531523;Feminino;55;De 45 a 59 anos;Ensino Medio completo_tecnico;;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Pampulha;Ouro Preto;Pampulha;Ouro Preto;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Centro-Sul;;Cultura e arte _cinema teatro shows;;;;Shoppings centers;;;;Sim;Sim;Limpeza da Pampulha_ e um esgoto a ceu aberto_ mal cheiro;Sim;Sim;;Igreja Sao Francisco;;Casa do Baile;;;;;;;;;;;
11183524697;Feminino;27;De 25 a 34 anos;Ensino Medio completo_tecnico;;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Nordeste;Sao Gabriel;Pampulha;Sao Luiz;Sim;Mais de uma vez por semana;;;onibus;;;;;;;;;Nao;Nao;;;;;;;;;;;;;Trabalho;;;1;;Igreja Sao Francisco;;;;;;;Mineirao;;;;;;;;;;;;;;Mineirao;Mineirinho;Parque Guanabara;;;;;10;8;10;8;5;10;NR_NA;9;NR_NA;Nordeste;;;;;;;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;Clube;Sim;Sim;Poluicao_ animais;Nao;Sim;;;;;;;;;Mineirao;Mineirinho;Parque Guanabara;;;;
11183523884;Masculino;60;Com 60 anos ou mais;Ensino Superior completo;;Entre 7 SM e 10 SM _ RS 6986,01 a RS 9980,00;Centro Sul;Serra;Centro-Sul;Centro;Sim;Nao frequento;Mobilidade _transporte publico ou privado_;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Centro-Sul;;;Festas em locais privados_baladas eventos;;Atividades ao ar livre _parques praças bosques;;;;;Sim;Sim;Limpez;Sim;Sim;;Igreja Sao Francisco;Museu de arte da Pampulha;Casa do Baile;;;;;;;;;;;
11183511358;Masculino;25;De 25 a 34 anos;Outro _especifique_;Ensino Superior Incompleto;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Pampulha;Ouro Preto;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Uma vez por semestre;;;;;Moto;;;;;;;Nao;Nao;;;;;;;;;;;;;NS_NR;;;1;;Igreja Sao Francisco;;Casa do Baile;;;;;;;Parque Guanabara;;;;;;;;;;;;;;Parque Guanabara;;;;;8;1;9;8;8;8;2;8;8;NR;Bares Botecos e Restaurantes;;;;;;;;;Sim;NR;;Sim;Sim;;Igreja Sao Francisco;;Casa do Baile;;;Zoologico e Jardim Botanico;Parque Ecologico da Pampulha;;;Parque Guanabara;;;;Iemanja
11183505466;Feminino;18;De 16 a 24 anos;Ensino Fundamental completo;;NS;Centro Sul;Serra;Centro-Sul;Centro;Sim;Uma vez por trimestre;;;;;;;;;;App _99_ Uber_ Cabify;;Nao;Nao;;;;;;;;;;;;;Lazer_passeio;;;1;;Igreja Sao Francisco;;;;;Zoologico e Jardim Botanico;Parque Ecologico da Pampulha;Mineirao;;Parque Guanabara;Orla da lagoa;;;;;;;;;;;;;Parque Guanabara;;;;;8;4;10;10;9;10;NR_NA;9;6;Centro-Sul;;;;;;Shoppings centers;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;Nao;;Nao;Nao;;;;;;;;;;;;;;;
11183458207;Masculino;44;De 35 a 44 anos;Ensino Superior completo;;Acima de 10 SM _ RS 9980,00;Centro Sul;Serra;Centro-Sul;Santo Antonio;Sim;Nao frequento;Falta de tempo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Centro-Sul;Bares Botecos e Restaurantes;Cultura e arte _cinema teatro shows;;;Atividades ao ar livre _parques praças bosques;;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;Sim;Visitas guiadas;Sim;Sim;;Igreja Sao Francisco;Museu de arte da Pampulha;;Casa Kubitschek;;;;;;;;;;
11183434438;Masculino;37;De 35 a 44 anos;Ensino Superior completo;;NS;Barreiro;Santa Helena;Barreiro;Milionarios;Sim;Nao frequento;Falta de tempo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NR;;;;;;;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;NS;;Nao;Sim;;Igreja Sao Francisco;;;;;;;;;;;;;
11183432525;Feminino;31;De 25 a 34 anos;Ensino Superior completo;;Entre 7 SM e 10 SM _ RS 6986,01 a RS 9980,00;Centro Sul;Serra;Centro-Sul;Serra;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Centro-Sul;Bares Botecos e Restaurantes;;;;Atividades ao ar livre _parques praças bosques;;;;;Nao Visitou a Pampulha;;;Nao;Nao;;;;;;;;;;;;;;;
11183432073;Feminino;28;De 25 a 34 anos;Ensino Medio completo_tecnico;;Entre 3 SM e 5 SM _ RS 2994,01 a RS 4990,00;Oeste;Palmeiras;Oeste;Palmeiras;Sim;Uma vez por ano;;;onibus;;;;;;;App _99_ Uber_ Cabify;;Nao;Nao;;;;;;;;;;;;;Lazer_passeio;;;0;;;;;;;;;Mineirao;;Parque Guanabara;Orla da lagoa;;;;;;;;;;;;;Parque Guanabara;;;;;10;5;10;6;10;10;10;10;10;Oeste;;;;;;;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;Sim;Limpeza da lagoa;Nao;Nao;;;;;;;;;;;;;;;
11183411180;Feminino;23;De 16 a 24 anos;Ensino Medio completo_tecnico;;Ate 1 SM _ RS 998,00;Nordeste;Sao Gabriel;Nordeste;Sao Gabriel;Sim;Mais de uma vez por mes;;;onibus;;;;;;;;;Nao;Nao;;;;;;;;;;;;;Lazer_passeio;;;3;;;;;;;;;Mineirao;;;Orla da lagoa;;;;;;;;;;;Mineirao;;;Orla da lagoa;;;;8;7;10;8;9;NR_NA;7;7;10;Nordeste;;Cultura e arte _cinema teatro shows;;;Atividades ao ar livre _parques praças bosques;Shoppings centers;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;Sim;Desenvolvimento para limpeza Mais atrativos_ lugares mais acessiveis;Nao;Nao;;;;;;;;;;;;;;;
11183408738;Feminino;32;De 25 a 34 anos;Ensino Superior completo;;Acima de 10 SM _ RS 9980,00;Centro Sul;Serra;Centro-Sul;Coracao de Jesus;Sim;Uma vez por semestre;;;;Carro;;;;;;;;Sim_ em algumas vezes;Nao;;;;;;;;;;;;;Praticar esporte;;;0;;;;;;;;;;;;Orla da lagoa;;;;;;;;;;;;;;Orla da lagoa;;;;7;3;5;6;6;NR_NA;8;NR_NA;8;Centro-Sul;;;;Atividades vinculadas a Esportes;Atividades ao ar livre _parques praças bosques;;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Nao;Sim;Iluminacao_ seguranca;Nao;Nao;;;;;;;;;;;;;;;
